Submission.ID,Hour,Season,Sp.count
S44457701,8,Dry,13
S44457704,8,Dry,14
S44464704,17,Dry,10
S44464717,16,Dry,20
S44464731,16,Dry,15
S44464775,16,Dry,12
S44464927,11,Dry,10
S44464947,11,Dry,14
S44465874,10,Dry,11
S44465892,10,Dry,19
S44484361,8,Dry,15
S44484362,8,Dry,17
S44484363,9,Dry,21
S44484364,9,Dry,9
S44484395,9,Dry,17
S44484396,9,Dry,15
S44484398,9,Dry,12
S44484400,9,Dry,22
S44485578,8,Dry,15
S44485579,8,Dry,12
S44485581,8,Dry,13
S44485583,8,Dry,13
S44485593,9,Dry,20
S44485594,9,Dry,15
S44485595,9,Dry,10
S44485596,10,Dry,18
S44485612,15,Dry,14
S44485614,15,Dry,9
S44485618,16,Dry,8
S44485619,16,Dry,8
S44486047,17,Dry,13
S44486151,17,Dry,13
S44486193,17,Dry,13
S44486283,17,Dry,14
S44487620,18,Dry,7
S44487621,6,Dry,28
S44487622,7,Dry,30
S44487623,7,Dry,28
S44487807,7,Dry,19
S44487809,7,Dry,15
S44487810,7,Dry,21
S44487814,7,Dry,23
S44487837,16,Dry,14
S44487838,16,Dry,14
S44487840,17,Dry,10
S44487841,17,Dry,21
S44487855,10,Dry,17
S44487856,10,Dry,10
S44487857,11,Dry,9
S44487858,11,Dry,18
S44487875,9,Dry,14
S44487877,9,Dry,20
S44487878,9,Dry,10
S44487879,10,Dry,18
S44487900,8,Dry,15
S44487901,8,Dry,14
S44487902,8,Dry,21
S44487903,8,Dry,21
S44487904,6,Dry,19
S44487906,6,Dry,14
S44487907,7,Dry,14
S44487910,7,Dry,19
S44487911,17,Dry,7
S44487915,17,Dry,11
S44487916,17,Dry,9
S44487917,17,Dry,8
S44487923,8,Dry,16
S44487924,8,Dry,15
S44487926,8,Dry,9
S44487928,8,Dry,18
S44487984,15,Dry,16
S44487985,16,Dry,11
S44487986,16,Dry,12
S44487987,16,Dry,15
S44488002,10,Dry,10
S44488003,10,Dry,15
S44488004,11,Dry,21
S44488006,11,Dry,16
S44488027,9,Dry,20
S44488028,9,Dry,11
S44488030,10,Dry,14
S44488031,10,Dry,14
S44495184,17,Dry,21
S44495469,17,Dry,17
S44525330,8,Dry,14
S44525334,8,Dry,10
S44525337,8,Dry,16
S44525339,7,Dry,15
S44525391,17,Dry,14
S44525393,17,Dry,18
S44525397,17,Dry,12
S44525401,9,Dry,26
S44525468,7,Dry,9
S44525473,7,Dry,8
S44525475,7,Dry,11
S44525477,8,Dry,10
S44525517,6,Dry,22
S44525518,7,Dry,20
S44525520,7,Dry,22
S44525522,7,Dry,27
S44525526,8,Dry,24
S44525529,9,Dry,17
S44525531,8,Dry,19
S44525533,9,Dry,19
S44547377,17,Dry,14
S44547433,6,Dry,17
S44547543,7,Dry,11
S44547544,7,Dry,11
S44547545,6,Dry,8
S44547562,8,Dry,14
S44547574,7,Dry,12
S44547577,8,Dry,14
S44547579,8,Dry,20
S44547613,9,Dry,24
S44547616,9,Dry,21
S44547632,8,Dry,13
S44547684,9,Dry,32
S44547699,17,Dry,10
S44547704,17,Dry,6
S44547706,17,Dry,8
S44547728,8,Dry,27
S44547729,8,Dry,23
S44547730,7,Dry,25
S44547731,7,Dry,25
S44547737,9,Dry,13
S44547738,9,Dry,17
S44547750,9,Dry,11
S44547778,8,Dry,28
S44547780,8,Dry,13
S44547783,8,Dry,26
S44547797,9,Dry,17
S44547807,9,Dry,27
S44547820,12,Dry,20
S44547822,11,Dry,14
S44547823,10,Dry,10
S44547824,10,Dry,18
S44547830,17,Dry,12
S44548194,6,Dry,20
S44548195,6,Dry,19
S44548196,6,Dry,14
S44548197,6,Dry,30
S44548227,7,Dry,22
S44548228,7,Dry,20
S44548230,7,Dry,21
S44548231,7,Dry,28
S44548242,8,Dry,21
S44548245,8,Dry,18
S44548246,8,Dry,24
S44548247,8,Dry,20
S44548268,9,Dry,16
S44548270,9,Dry,15
S44548271,9,Dry,21
S44548272,9,Dry,17
S44548372,16,Dry,11
S44548373,17,Dry,12
S44548374,17,Dry,15
S44548375,16,Dry,13
S44548376,15,Dry,13
S44548377,15,Dry,14
S44548378,16,Dry,14
S44548379,15,Dry,21
S44548388,12,Dry,14
S44548391,12,Dry,12
S44548392,11,Dry,11
S44548395,11,Dry,12
S44548396,11,Dry,18
S44548397,10,Dry,15
S44548398,10,Dry,16
S44548399,10,Dry,7
S44683439,8,Dry,9
S44683440,6,Dry,30
S44683442,6,Dry,14
S44683444,7,Dry,16
S44683446,7,Dry,14
S44683478,9,Dry,23
S44683479,10,Dry,14
S44683498,8,Dry,25
S44683499,7,Dry,18
S44683501,7,Dry,15
S44683520,7,Dry,17
S44683533,15,Dry,24
S44683606,8,Dry,12
S44683607,16,Dry,14
S44683608,17,Dry,11
S44683610,18,Dry,4
S44683745,8,Dry,41
S44683746,8,Dry,19
S44683747,8,Dry,17
S44683748,7,Dry,10
S44683763,9,Dry,16
S44683796,8,Dry,16
S44683797,8,Dry,16
S44683798,8,Dry,20
S44683808,7,Dry,28
S44683809,7,Dry,21
S44683810,7,Dry,19
S44683812,6,Dry,19
S44683817,17,Dry,10
S44683818,17,Dry,13
S44683819,17,Dry,14
S44683821,16,Dry,12
S44683829,6,Dry,14
S44683830,6,Dry,14
S44683832,6,Dry,23
S44683834,7,Dry,18
S44683836,7,Dry,24
S44683837,16,Dry,9
S44683838,16,Dry,14
S44683839,7,Dry,23
S44683840,8,Dry,22
S44683841,16,Dry,14
S44683842,8,Dry,11
S44683843,15,Dry,8
S44683844,8,Dry,15
S44683845,9,Dry,15
S44683846,9,Dry,7
S44683848,9,Dry,20
S44683946,10,Dry,12
S44683947,10,Dry,15
S44683948,10,Dry,11
S44683949,10,Dry,11
S44684075,17,Dry,11
S44684080,17,Dry,13
S44684211,10,Dry,7
S44684212,17,Dry,4
S44684214,9,Dry,9
S44684216,9,Dry,13
S44684217,9,Dry,13
S44684236,16,Dry,3
S44684238,16,Dry,4
S44684239,17,Dry,4
S44684287,7,Dry,11
S44684289,8,Dry,10
S44684291,8,Dry,8
S44684349,8,Dry,13
S44684351,7,Dry,7
S44684353,7,Dry,11
S44684355,7,Dry,12
S44684467,8,Dry,12
S44684790,8,Dry,7
S44684791,8,Dry,7
S44684795,8,Dry,10
S44684798,8,Dry,10
S44684959,7,Dry,7
S44684967,7,Dry,16
S44684995,8,Dry,14
S44684999,9,Dry,16
S44691899,7,Dry,21
S44691902,7,Dry,17
S44691907,7,Dry,17
S44691912,8,Dry,15
S44692038,8,Dry,17
S44692042,8,Dry,15
S44692049,9,Dry,14
S44692052,9,Dry,10
S44692605,8,Dry,12
S44694424,6,Dry,22
S44694428,6,Dry,14
S44694433,6,Dry,23
S44694435,6,Dry,10
S44694653,7,Dry,24
S44694656,7,Dry,24
S44694659,7,Dry,26
S44694660,7,Dry,26
S44714535,17,Dry,16
S44714537,17,Dry,14
S44714539,17,Dry,14
S44714540,17,Dry,16
S44714541,16,Dry,8
S44714542,16,Dry,25
S44714544,16,Dry,11
S44714545,15,Dry,11
S44714546,15,Dry,21
S44714547,15,Dry,33
S44714548,11,Dry,18
S44714549,10,Dry,14
S44714622,10,Dry,17
S44714624,10,Dry,22
S44714625,9,Dry,7
S44714626,9,Dry,22
S44714666,9,Dry,22
S44714668,8,Dry,13
S44714669,8,Dry,13
S44714670,8,Dry,15
S44715079,9,Dry,31
S44715080,9,Dry,30
S44715112,9,Dry,19
S44715114,10,Dry,19
S44715149,7,Dry,15
S44715150,7,Dry,10
S44715163,8,Dry,30
S44715165,8,Dry,21
S44715251,8,Dry,10
S44715330,8,Dry,12
S44715369,17,Dry,12
S44715408,17,Dry,13
S44715577,7,Dry,15
S44715652,7,Dry,16
S44715697,16,Dry,12
S44715731,16,Dry,15
S44752881,17,Dry,14
S44752887,17,Dry,17
S44752897,17,Dry,11
S44752902,17,Dry,14
S44753771,9,Dry,14
S44753776,9,Dry,15
S44753779,8,Dry,12
S44753781,8,Dry,14
S44754185,15,Dry,17
S44754189,16,Dry,15
S44754192,16,Dry,15
S44754200,16,Dry,16
S44772894,9,Dry,16
S44772895,8,Dry,24
S44772898,8,Dry,21
S44772901,8,Dry,13
S44772919,7,Dry,1
S44772920,7,Dry,1
S44772921,7,Dry,12
S44772922,7,Dry,18
S44821805,17,Dry,12
S44821811,17,Dry,7
S44821813,17,Dry,15
S44821826,16,Dry,17
S44856259,15,Dry,17
S44856260,15,Dry,14
S44856261,16,Dry,17
S44856262,16,Dry,12
S44856293,9,Dry,16
S44856295,9,Dry,25
S44856296,10,Dry,17
S44856297,10,Dry,26
S44856318,17,Dry,19
S44856320,17,Dry,14
S44856322,17,Dry,13
S44856323,18,Dry,10
S44856429,8,Dry,16
S44856431,8,Dry,15
S44856432,8,Dry,17
S44856433,9,Dry,14
S44896754,17,Dry,22
S44896768,18,Dry,10
S44896771,17,Dry,26
S44896778,17,Dry,28
S44897335,16,Dry,14
S44897343,16,Dry,15
S44897350,17,Dry,16
S44897356,17,Dry,15
S44897537,16,Dry,30
S44897552,16,Dry,17
S44897558,16,Dry,20
S44898811,6,Dry,20
S44898818,6,Dry,15
S44898823,6,Dry,11
S44898828,6,Dry,10
S44898847,15,Dry,13
S44899141,9,Dry,17
S44899147,8,Dry,18
S44899149,8,Dry,17
S44899154,8,Dry,17
S44900370,8,Dry,15
S44900379,8,Dry,19
S44900387,15,Dry,17
S44900396,15,Dry,16
S44901281,9,Dry,13
S44901287,9,Dry,11
S44901290,9,Dry,8
S44901299,9,Dry,8
S44902404,9,Dry,12
S44902410,9,Dry,12
S44902412,10,Dry,14
S44902419,10,Dry,17
S44930108,16,Dry,17
S44930162,15,Dry,16
S44930168,15,Dry,13
S44930239,16,Dry,14
S44930672,8,Dry,12
S44930678,8,Dry,15
S44930684,9,Dry,18
S44930686,9,Dry,19
S44931336,17,Dry,19
S44931337,17,Dry,17
S44931338,17,Dry,19
S44931342,16,Dry,10
S44934025,16,Dry,12
S45209951,8,Dry,14
S45240513,9,Dry,22
S45240515,10,Dry,14
S45240516,10,Dry,14
S45240518,10,Dry,19
S45292520,17,Dry,21
S45478607,8,Dry,17
S45478723,8,Dry,16
S45478865,9,Dry,18
S45479109,9,Dry,16
S46000772,7,Dry,13
S46000874,7,Dry,12
S46000906,7,Dry,19
S46000938,7,Dry,19
S46000982,16,Dry,12
S46001019,16,Dry,20
S46001076,16,Dry,14
S46001103,16,Dry,17
S46001358,6,Dry,9
S46001377,6,Dry,22
S46001407,6,Dry,21
S46001425,6,Dry,18
S46001455,7,Dry,23
S46001476,7,Dry,15
S46001540,7,Dry,18
S46001592,8,Dry,12
S46001612,8,Dry,13
S46001629,8,Dry,15
S46001642,9,Dry,11
S46001670,7,Dry,14
S46121577,9,Dry,7
S46121668,9,Dry,7
S46121732,10,Dry,7
S46121776,10,Dry,8
S46121816,10,Dry,8
S46121832,10,Dry,8
S46121863,11,Dry,7
S46121903,11,Dry,7
S46465880,6,Dry,12
S46475989,9,Dry,9
S46475990,9,Dry,10
S46475993,8,Dry,10
S46542246,6,Dry,12
S46542262,7,Dry,12
S46542312,6,Dry,11
S46542315,6,Dry,12
S46542316,8,Dry,10
S46712320,9,Dry,8
S46712389,9,Dry,7
S46712416,9,Dry,8
S46712553,17,Dry,4
S46712569,17,Dry,4
S46712600,17,Dry,5
S46712628,17,Dry,3
S46712666,9,Dry,4
S46712674,9,Dry,4
S46712683,9,Dry,5
S46712711,9,Dry,4
S46713223,8,Dry,7
S46713237,8,Dry,6
S46713257,8,Dry,6
S46713277,8,Dry,8
S46713331,7,Dry,5
S46713381,7,Dry,10
S46713398,7,Dry,7
S46713409,7,Dry,5
S46756146,8,Dry,9
S46756238,8,Dry,9
S46756274,9,Dry,8
S46756377,8,Dry,7
S46756398,8,Dry,7
S46756420,8,Dry,4
S46756443,8,Dry,4
S46756527,7,Dry,7
S46756541,7,Dry,8
S46756553,7,Dry,5
S46756573,7,Dry,7
S46803428,8,Dry,9
S46803493,8,Dry,10
S46803519,8,Dry,8
S46803529,8,Dry,8
S46803578,8,Dry,6
S46803618,8,Dry,4
S46803633,8,Dry,6
S46803649,8,Dry,6
S46803724,9,Dry,8
S46803750,9,Dry,12
S46803772,9,Dry,14
S46803783,9,Dry,9
S46823817,7,Dry,16
S46823844,7,Dry,12
S46823859,7,Dry,8
S46823876,7,Dry,9
S46823901,7,Dry,7
S46823913,7,Dry,6
S46823932,7,Dry,4
S46823944,7,Dry,3
S46824020,8,Dry,7
S46824038,8,Dry,6
S46824060,8,Dry,6
S46824088,8,Dry,7
S46825471,16,Dry,9
S46825513,16,Dry,7
S46825556,16,Dry,6
S46825591,16,Dry,4
S46825731,7,Dry,9
S46825793,7,Dry,7
S46825863,7,Dry,7
S46825942,7,Dry,9
S46849304,8,Dry,14
S46849387,8,Dry,9
S46849479,8,Dry,8
S46849541,8,Dry,10
S46849720,9,Dry,9
S46849808,9,Dry,11
S46849847,9,Dry,7
S46849922,9,Dry,7
S46914138,8,Wet,11
S47270608,7,Wet,17
S47270638,8,Wet,9
S47270639,8,Wet,15
S47287799,8,Wet,10
S47323070,7,Wet,13
S47323111,7,Wet,12
S47323126,7,Wet,3
S47328761,7,Wet,18
S47328770,7,Wet,13
S47328785,8,Wet,10
S47328798,8,Wet,8
S47328813,9,Wet,8
S47328872,9,Wet,12
S47511903,11,Wet,7
S47633546,8,Wet,8
S47633739,8,Wet,8
S47634644,9,Wet,6
S47634652,9,Wet,7
S47635962,13,Wet,5
S47636070,14,Wet,5
S47636577,16,Wet,11
S47636585,15,Wet,10
S47704169,8,Wet,9
S47704197,8,Wet,11
S47704219,10,Wet,14
S47704253,15,Wet,18
S47762346,8,Wet,20
S47762495,9,Wet,19
S47762588,11,Wet,5
S47762715,10,Wet,5
S47762718,9,Wet,10
S47762721,9,Wet,13
S47762806,8,Wet,10
S47762810,8,Wet,14
S47762868,7,Wet,13
S47762870,7,Wet,14
S47763888,16,Wet,10
S47763890,16,Wet,11
S47763891,17,Wet,10
S47763893,17,Wet,7
S47764039,13,Wet,14
S47764040,12,Wet,12
S47764225,10,Wet,12
S47764227,9,Wet,14
S47764228,7,Wet,15
S47764232,7,Wet,21
S47800080,8,Wet,8
S47800087,8,Wet,6
S47800100,9,Wet,10
S47817438,9,Wet,11
S47817450,13,Wet,5
S47817454,14,Wet,7
S47817475,16,Wet,3
S47817478,16,Wet,12
S47837273,8,Wet,8
S47837277,8,Wet,9
S47837337,9,Wet,9
S47837340,9,Wet,9
S47837507,7,Wet,6
S47837508,9,Wet,6
S47837509,9,Wet,9
S47837511,8,Wet,9
S47837512,8,Wet,8
S47837513,7,Wet,11
S47837515,7,Wet,11
S48259241,7,Wet,20
S48259243,7,Wet,14
S48259245,7,Wet,25
S48259246,8,Wet,18
S48259295,9,Wet,17
S48259296,9,Wet,20
S48259297,10,Wet,21
S48259298,10,Wet,17
S48259321,15,Wet,11
S48259322,15,Wet,17
S48259323,16,Wet,15
S48259324,16,Wet,12
S48259325,17,Wet,6
S48259327,17,Wet,10
S48259328,17,Wet,6
S48261597,14,Wet,16
S48452428,8,Wet,13
S49391856,8,Wet,6
S49391858,8,Wet,10
S49391860,7,Wet,9
S49391861,7,Wet,9
S49392014,9,Wet,11
S49392019,9,Wet,6
S49392064,10,Wet,14
S49392066,11,Wet,22
S50098605,8,Wet,16
S50151926,10,Wet,11
S50151949,9,Wet,9
S50152037,9,Wet,9
S50152279,8,Wet,11
S50152381,8,Wet,14
S50616668,7,Wet,13
S50616784,7,Wet,16
S50617128,8,Wet,10
S50895939,8,Wet,13
S50896100,8,Wet,12
S50907115,8,Wet,15
S50907250,8,Wet,5
S50907409,9,Wet,11
S50907470,9,Wet,4
S50907544,9,Wet,6
S50907612,9,Wet,3
S51922901,9,Dry,11
S51922904,10,Dry,13
S51922905,9,Dry,8
S51922906,9,Dry,5
S51922908,8,Dry,8
S51922909,8,Dry,8
S51922910,8,Dry,14
S51922911,7,Dry,7
S51922912,9,Dry,8
S51922913,9,Dry,12
S51922914,9,Dry,11
S51922915,8,Dry,11
S51922925,7,Dry,5
S51922928,7,Dry,7
S51922961,8,Dry,9
S51922962,8,Dry,12
S51922966,16,Dry,8
S51922971,17,Dry,8
S51922973,17,Dry,7
S51922974,17,Dry,5
S51922976,16,Dry,7
S51922977,16,Dry,13
S51922984,16,Dry,9
S51923451,8,Dry,6
S51923457,9,Dry,5
S51923458,9,Dry,7
S51923459,8,Dry,6
S51952060,10,Dry,10
S51956837,13,Dry,8
S51956843,12,Dry,13
S51956857,12,Dry,7
S51956864,12,Dry,7
S51956874,11,Dry,4
S51956877,11,Dry,5
S51956880,10,Dry,3
S51956889,10,Dry,9
S51983510,9,Dry,7
S51983516,9,Dry,9
S51983939,10,Dry,6
S52012938,9,Dry,7
S52012940,8,Dry,18
S52012941,8,Dry,5
S52012943,10,Dry,9
S52012944,10,Dry,5
S52012946,10,Dry,9
S52012947,10,Dry,8
S52012948,17,Dry,6
S52023428,8,Dry,14
S52023592,16,Dry,7
S52023598,16,Dry,7
S52023601,16,Dry,9
S52023606,16,Dry,9
S52026478,9,Dry,5
S52026944,9,Dry,6
S52027405,8,Dry,11
S52027421,8,Dry,14
S52041650,17,Dry,4
S52041679,17,Dry,3
S52041680,17,Dry,4
S52041683,18,Dry,8
S52041745,14,Dry,4
S52041746,13,Dry,10
S52041748,13,Dry,6
S52041751,13,Dry,5
S52041856,8,Dry,14
S52041857,8,Dry,8
S52041859,8,Dry,4
S52041862,8,Dry,3
S52041918,16,Dry,7
S52041919,16,Dry,7
S52041927,15,Dry,4
S52041928,15,Dry,8
S52041975,17,Dry,24
S52042103,18,Dry,5
S52055686,8,Dry,8
S52055728,8,Dry,8
S52055763,9,Dry,9
S52055913,9,Dry,8
S52084257,8,Dry,7
S52084268,7,Dry,9
S52085713,6,Dry,8
S52085742,6,Dry,9
S52085866,7,Dry,12
S52085907,7,Dry,8
S52086070,7,Dry,11
S52086120,8,Dry,8
S52086182,8,Dry,8
S52086340,8,Dry,29
S52087258,9,Dry,9
S52087481,9,Dry,12
S52087594,9,Dry,9
S52087645,9,Dry,9
S52093249,9,Dry,17
S52093320,9,Dry,22
S52093487,9,Dry,9
S52093495,9,Dry,13
S52093500,9,Dry,15
S52093525,9,Dry,13
S52123934,10,Dry,7
S52123989,10,Dry,7
S52124018,10,Dry,5
S52124110,11,Dry,11
S52124215,6,Dry,6
S52127061,8,Dry,13
S52127072,8,Dry,11
S52127089,9,Dry,10
S52127095,9,Dry,18
S52127097,8,Dry,18
S52127100,8,Dry,22
S52127106,9,Dry,11
S52127113,8,Dry,17
S52132449,8,Dry,15
S52135063,9,Dry,11
S52156871,7,Dry,16
S52156894,7,Dry,13
S52156941,8,Dry,14
S52156958,8,Dry,8
S52156969,9,Dry,12
S52156994,9,Dry,16
S52169628,7,Dry,15
S52169695,8,Dry,19
S52169781,8,Dry,18
S52169931,8,Dry,17
S52192159,8,Dry,23
S52192164,7,Dry,19
S52194367,10,Dry,9
S52194399,8,Dry,9
S52194404,9,Dry,10
S52194428,10,Dry,12
S52226619,8,Dry,31
S52226623,8,Dry,23
S52229350,8,Dry,14
S52229352,8,Dry,13
S52229353,8,Dry,14
S52229354,9,Dry,11
S52229357,7,Dry,17
S52229358,7,Dry,21
S52229359,8,Dry,14
S52229360,9,Dry,11
S52229361,9,Dry,13
S52229362,9,Dry,15
S52229365,9,Dry,12
S52229367,8,Dry,11
S52229368,8,Dry,6
S52229369,8,Dry,4
S52229370,9,Dry,6
S52229371,7,Dry,7
S52229372,8,Dry,12
S52229374,10,Dry,12
S52229375,10,Dry,9
S52229376,9,Dry,16
S52229380,9,Dry,14
S52229382,8,Dry,16
S52229383,8,Dry,11
S52230242,7,Dry,13
S52230246,7,Dry,9
S52230252,7,Dry,14
S52230256,7,Dry,8
S52230554,8,Dry,6
S52233018,9,Dry,9
S52233174,9,Dry,12
S52233228,8,Dry,10
S52233275,8,Dry,12
S52235301,7,Dry,23
S52235303,8,Dry,21
S52235306,8,Dry,20
S52235310,8,Dry,17
S52235447,8,Dry,24
S52235449,10,Dry,18
S52235450,10,Dry,18
S52235452,11,Dry,15
S52235610,7,Dry,19
S52235614,8,Dry,18
S52235616,8,Dry,22
S52235619,8,Dry,14
S52264575,8,Dry,5
S52265865,18,Dry,18
S52265867,17,Dry,43
S52265872,17,Dry,21
S52265882,17,Dry,16
S52265891,16,Dry,10
S52265895,16,Dry,9
S52265899,16,Dry,12
S52286334,8,Dry,12
S52286346,8,Dry,16
S52286371,10,Dry,8
S52286448,9,Dry,8
S52286452,9,Dry,10
S52286455,10,Dry,7
S52288089,8,Dry,14
S52288092,8,Dry,13
S52288097,9,Dry,16
S52288110,10,Dry,11
S52288113,10,Dry,11
S52319488,9,Dry,11
S52322024,8,Dry,7
S52322038,8,Dry,7
S52322050,8,Dry,13
S52322063,9,Dry,13
S52322677,10,Dry,13
S52322701,7,Dry,27
S52322707,7,Dry,21
S52323244,8,Dry,15
S52323247,8,Dry,16
S52323250,9,Dry,17
S52323254,7,Dry,17
S52323496,8,Dry,11
S52375168,8,Dry,15
S52375171,8,Dry,10
S52375172,10,Dry,16
S52375174,10,Dry,11
S52375177,10,Dry,10
S52375181,9,Dry,7
S52375187,10,Dry,20
S52375355,7,Dry,13
S52375356,7,Dry,6
S52375362,7,Dry,7
S52375366,6,Dry,7
S52375396,8,Dry,15
S52375398,8,Dry,13
S52375400,7,Dry,19
S52375402,7,Dry,21
S52403796,17,Dry,19
S52403797,17,Dry,17
S52403800,17,Dry,23
S52403852,8,Dry,5
S52403855,9,Dry,6
S52403861,8,Dry,5
S52403868,8,Dry,4
S52403939,8,Dry,14
S52403942,7,Dry,18
S52405160,10,Dry,22
S52405161,10,Dry,17
S52405162,10,Dry,19
S52405164,10,Dry,16
S52405205,9,Dry,20
S52405209,9,Dry,26
S52405211,9,Dry,19
S52405212,9,Dry,21
S52405248,7,Dry,22
S52405249,8,Dry,16
S52405252,8,Dry,20
S52405255,8,Dry,22
S52405362,17,Dry,5
S52405364,17,Dry,6
S52405367,17,Dry,4
S52405369,17,Dry,5
S52405427,12,Dry,5
S52405428,12,Dry,7
S52405432,12,Dry,2
S52405435,11,Dry,4
S52405477,11,Dry,15
S52405483,10,Dry,11
S52405489,10,Dry,7
S52405492,10,Dry,5
S52405530,7,Dry,30
S52405531,7,Dry,31
S52405532,6,Dry,25
S52405774,16,Dry,4
S52405775,16,Dry,5
S52405777,16,Dry,3
S52405780,16,Dry,5
S52405842,15,Dry,4
S52405851,15,Dry,5
S52405856,15,Dry,4
S52405858,14,Dry,5
S52405909,9,Dry,5
S52405913,9,Dry,8
S52405918,8,Dry,10
S52405920,8,Dry,5
S52405965,7,Dry,7
S52405967,7,Dry,5
S52405971,7,Dry,8
S52405977,7,Dry,5
S52461060,17,Dry,12
S52461068,17,Dry,14
S52461069,17,Dry,18
S52461072,17,Dry,16
S52461144,10,Dry,8
S52461146,9,Dry,6
S52461152,9,Dry,6
S52461155,9,Dry,4
S52461196,7,Dry,9
S52461198,7,Dry,6
S52461203,7,Dry,6
S52461206,7,Dry,7
S52461261,8,Dry,9
S52461265,8,Dry,8
S52461267,8,Dry,7
S52461271,8,Dry,7
S52461314,16,Dry,21
S52461319,16,Dry,20
S52461322,15,Dry,19
S52461324,15,Dry,21
S52461366,15,Dry,20
S52461377,15,Dry,20
S52461416,8,Dry,10
S52461420,8,Dry,7
S52461422,8,Dry,7
S52461424,8,Dry,6
S52461659,12,Dry,7
S52461663,12,Dry,5
S52461664,11,Dry,9
S52461665,11,Dry,5
S52461923,14,Dry,8
S52461927,14,Dry,4
S52461932,14,Dry,6
S52461933,13,Dry,4
S52462200,16,Dry,17
S52462201,16,Dry,11
S52462203,16,Dry,10
S52462204,15,Dry,9
S52462384,17,Dry,9
S52462389,17,Dry,7
S52462398,17,Dry,8
S52462401,16,Dry,5
S52483615,7,Dry,7
S52485743,6,Dry,6
S52485805,6,Dry,9
S52485907,7,Dry,8
S52486041,7,Dry,6
S52486165,7,Dry,10
S52486236,8,Dry,7
S52486300,8,Dry,5
S52486330,8,Dry,6
S52486488,8,Dry,8
S52486549,9,Dry,8
S52486714,9,Dry,6
S52486785,9,Dry,8
S52486844,9,Dry,8
S52487144,10,Dry,4
S52487213,10,Dry,12
S52487334,10,Dry,6
S52509587,7,Dry,15
S52509593,7,Dry,9
S52509601,8,Dry,15
S52509612,8,Dry,10
S52509621,9,Dry,14
S52509627,9,Dry,18
S52509637,9,Dry,18
S52509645,10,Dry,5
S52509651,10,Dry,9
S52509661,11,Dry,8
S52509667,11,Dry,10
S52509676,11,Dry,10
S52596062,11,Dry,3
S52596081,11,Dry,3
S52596103,11,Dry,4
S52596350,11,Dry,4
S52596520,9,Dry,11
S52596628,9,Dry,9
S52596639,8,Dry,9
S52596648,8,Dry,10
S52622973,17,Dry,4
S52622976,17,Dry,4
S52622978,17,Dry,3
S52624239,8,Dry,13
S52624246,16,Dry,2
S52624355,16,Dry,5
S52624358,15,Dry,3
S52624376,15,Dry,10
S52624536,15,Dry,3
S52624539,15,Dry,5
S52624542,14,Dry,6
S52624546,14,Dry,10
S52624548,14,Dry,7
S52624554,14,Dry,4
S52624560,13,Dry,7
S52624565,13,Dry,10
S52624571,11,Dry,8
S52624577,11,Dry,8
S52624586,10,Dry,9
S52624590,10,Dry,8
S52624595,10,Dry,11
S52624597,9,Dry,11
S52624602,9,Dry,8
S52624607,7,Dry,6
S52624608,7,Dry,6
S52624610,8,Dry,16
S52624624,16,Dry,9
S52624627,15,Dry,8
S52624629,15,Dry,9
S52624635,15,Dry,9
S52624640,7,Dry,11
S52624653,11,Dry,10
S52624668,11,Dry,9
S52624676,10,Dry,10
S52624683,10,Dry,10
S52624688,7,Dry,7
S52624690,11,Dry,11
S52624694,12,Dry,6
S52624701,11,Dry,7
S52624705,11,Dry,5
S52624709,10,Dry,10
S52624713,10,Dry,12
S52624716,10,Dry,13
S52624733,12,Dry,5
S52624735,12,Dry,9
S52624741,11,Dry,7
S52645409,9,Dry,10
S52645422,9,Dry,8
S52645425,9,Dry,7
S52645427,8,Dry,6
S52645440,11,Dry,8
S52645457,8,Dry,9
S52645529,9,Dry,12
S52645542,10,Dry,6
S52645545,11,Dry,6
S52645549,9,Dry,7
S52645552,9,Dry,7
S52645748,11,Dry,7
S52646903,17,Dry,2
S52671499,9,Dry,6
S52671502,8,Dry,11
S52671503,7,Dry,15
S52673304,10,Dry,5
S52675831,16,Dry,10
S52676095,17,Dry,12
S52676929,17,Dry,12
S52704477,11,Dry,23
S52704478,11,Dry,15
S52704481,10,Dry,24
S52704486,10,Dry,23
S52704523,9,Dry,22
S52704532,9,Dry,17
S52704545,9,Dry,21
S52704549,9,Dry,18
S52704576,8,Dry,22
S52704578,8,Dry,18
S52704584,8,Dry,22
S52704587,7,Dry,19
S52704618,14,Dry,10
S52704619,13,Dry,4
S52704621,13,Dry,6
S52704623,13,Dry,3
S52704639,12,Dry,3
S52704641,12,Dry,7
S52704644,12,Dry,9
S52704645,12,Dry,5
S52704678,11,Dry,3
S52704681,12,Dry,4
S52704683,12,Dry,5
S52704686,11,Dry,3
S52704728,11,Dry,4
S52704730,10,Dry,4
S52704733,10,Dry,4
S52704814,7,Dry,15
S52704817,7,Dry,19
S52704819,6,Dry,19
S52704820,6,Dry,15
S52704859,14,Dry,5
S52704861,14,Dry,4
S52704863,13,Dry,7
S52704865,13,Dry,5
S52704892,13,Dry,5
S52704895,12,Dry,6
S52704897,12,Dry,4
S52704900,12,Dry,3
S52704929,11,Dry,6
S52704932,11,Dry,7
S52704935,11,Dry,6
S52704938,11,Dry,5
S52704983,10,Dry,6
S52704985,10,Dry,6
S52704989,10,Dry,5
